age,d18O,Ca2
46080,-38.81,37.04
46100,-38.81,37.04
46100,-39.36,42.55
46120,-39.36,42.55
46120,-39.37,29.15
46140,-39.37,29.15
46140,-38.98,31.67
46160,-38.98,31.67
46160,-38.63,33.85
46180,-38.63,33.85
46180,-39.09,46.98
46200,-39.09,46.98
46200,-38.86,40.86
46220,-38.86,40.86
46220,-38.64,43.85
46240,-38.64,43.85
46240,-38.72,39.29
46260,-38.72,39.29
46260,-38.93,32.29
46280,-38.93,32.29
46280,-38.85,34.69
46300,-38.85,34.69
46300,-38.91,39.39
46320,-38.91,39.39
46320,-39.55,41.36
46340,-39.55,41.36
46340,-38.47,38.45
46360,-38.47,38.45
46360,-39.21,34.02
46380,-39.21,34.02
46380,-38.58,41.58
46400,-38.58,41.58
46400,-39.33,51.49
46420,-39.33,51.49
46420,-39.09,42.99
46440,-39.09,42.99
46440,-38.65,43.78
46460,-38.65,43.78
46460,-38,40.12
46480,-38,40.12
46480,-37.42,36
46500,-37.42,36
46500,-38.3,48.25
46520,-38.3,48.25
46520,-38.56,47.21
46540,-38.56,47.21
46540,-38.55,41.36
46560,-38.55,41.36
46560,-39.01,43.84
46580,-39.01,43.84
46580,-39.41,41.49
46600,-39.41,41.49
46600,-38.63,37.33
46620,-38.63,37.33
46620,-37.78,32.67
46640,-37.78,32.67
46640,-37.45,30.45
46660,-37.45,30.45
46660,-38.34,43.31
46680,-38.34,43.31
46680,-38.24,47.82
46700,-38.24,47.82
46700,-37.63,41.33
46720,-37.63,41.33
46720,-37.72,38.21
46740,-37.72,38.21
46740,-38.25,37.68
46760,-38.25,37.68
46760,-38.44,41.78
46780,-38.44,41.78
46780,-37.21,32.87
46800,-37.21,32.87
46800,-37.28,39.23
46820,-37.28,39.23
46820,-37.07,38.65
46840,-37.07,38.65
46840,-41.04,61.6
46860,-41.04,61.6
46860,-40.54,176.63
46880,-40.54,176.63
46880,-43.61,202.27
46900,-43.61,202.27
46900,-41,259.86
46920,-41,259.86
46920,-42.64,219.74
46940,-42.64,219.74
46940,-41.6,224.49
46960,-41.6,224.49
46960,-43.01,331.39
46980,-43.01,331.39
46980,-42.54,250.55
47000,-42.54,250.55
47000,-42.82,326.79
47020,-42.82,326.79
47020,-43.35,365.44
47040,-43.35,365.44
47040,-42.88,283.65
47060,-42.88,283.65
47060,-43.09,256.38
47080,-43.09,256.38
47080,-42.53,318.6
47100,-42.53,318.6
47100,-41.25,280.29
47120,-41.25,280.29
47120,-41.9,288.92
47140,-41.9,288.92
47140,-42.84,290.18
47160,-42.84,290.18
47160,-44.26,317.76
47180,-44.26,317.76
47180,-42.85,286.05
47200,-42.85,286.05
47200,-41.66,309.75
47220,-41.66,309.75
47220,-42.6,281.63
47240,-42.6,281.63
47240,-43.72,283.68
47260,-43.72,283.68
47260,-42.87,307.14
47280,-42.87,307.14
47280,-43.23,322.93
47300,-43.23,322.93
47300,-41.8,313.12
47320,-41.8,313.12
47320,-41.91,273.31
47340,-41.91,273.31
47340,-41.73,285.99
47360,-41.73,285.99
47360,-42.26,314.01
47380,-42.26,314.01
47380,-42.54,364.17
47400,-42.54,364.17
47400,-43.06,351.47
47420,-43.06,351.47
47420,-44.67,423.35
47440,-44.67,423.35
47440,-42.14,344.98
47460,-42.14,344.98
47460,-44.61,250.47
47480,-44.61,250.47
47480,-43.89,275.59
47500,-43.89,275.59
47500,-43.67,301.04
47520,-43.67,301.04
47520,-43.73,389.01
47540,-43.73,389.01
47540,-41.16,300.5
47560,-41.16,300.5
47560,-42.81,392.47
47580,-42.81,392.47
47580,-41.37,360.6
47600,-41.37,360.6
47600,-42.42,269.45
47620,-42.42,269.45
47620,-41.32,265.63
47640,-41.32,265.63
47640,-42.1,351.06
47660,-42.1,351.06
47660,-42.86,404.18
47680,-42.86,404.18
47680,-43.38,356.27
47700,-43.38,356.27
47700,-42.45,320.67
47720,-42.45,320.67
47720,-43.48,273.65
47740,-43.48,273.65
47740,-44.6,389.89
47760,-44.6,389.89
47760,-43.97,342.75
47780,-43.97,342.75
47780,-42.98,304.82
47800,-42.98,304.82
47800,-43.78,301.77
47820,-43.78,301.77
47820,-43.07,338.24
47840,-43.07,338.24
47840,-40.51,299.63
47860,-40.51,299.63
47860,-42.19,378.86
47880,-42.19,378.86
47880,-42.64,365.58
47900,-42.64,365.58
47900,-43.41,262.41
47920,-43.41,262.41
47920,-43.94,334.79
47940,-43.94,334.79
47940,-41.85,270.88
47960,-41.85,270.88
47960,-43.64,321.71
47980,-43.64,321.71
47980,-42.3,460.9
48000,-42.3,460.9
48000,-44.09,402.85
48020,-44.09,402.85
48020,-41.8,325.15
48040,-41.8,325.15
48040,-42.51,464.6
48060,-42.51,464.6
48060,-43.67,458.35
48080,-43.67,458.35
48080,-43.39,550.5
48100,-43.39,550.5
48100,-43.27,459.95
48120,-43.27,459.95
48120,-44.52,428.95
48140,-44.52,428.95
48140,-45.08,456.03
48160,-45.08,456.03
48160,-43.78,313.47
48180,-43.78,313.47
48180,-43.74,287.08
48200,-43.74,287.08
48200,-42.94,249.74
48220,-42.94,249.74
48220,-42.87,280.86
48240,-42.87,280.86
48240,-44.33,281.22
48260,-44.33,281.22
48260,-43.6,249.42
48280,-43.6,249.42
48280,-42.79,179.11
48300,-42.79,179.11
48300,-43.34,193.22
48320,-43.34,193.22
48320,-42.86,171.76
48340,-42.86,171.76
48340,-41.47,131.62
48360,-41.47,131.62
48360,-42.35,147.62
48380,-42.35,147.62
48380,-42.54,141.32
48400,-42.54,141.32
48400,-42.98,188.82
48420,-42.98,188.82
48420,-41.4,107.77
48440,-41.4,107.77
48440,-43,107.07
48460,-43,107.07
48460,-41.32,86.1
48480,-41.32,86.1
48480,-41.67,109.76
48500,-41.67,109.76
48500,-41.17,77.69
48520,-41.17,77.69
48520,-40.5,61.2
48540,-40.5,61.2
48540,-40.55,62.66
48560,-40.55,62.66
48560,-40.91,61.46
48580,-40.91,61.46
48580,-41.68,74.71
48600,-41.68,74.71
48600,-41.53,75.03
48620,-41.53,75.03
48620,-41.43,104.85
48640,-41.43,104.85
48640,-41.11,75.58
48660,-41.11,75.58
48660,-40.42,58.56
48680,-40.42,58.56
48680,-42.02,78.33
48700,-42.02,78.33
48700,-41.22,75.47
48720,-41.22,75.47
48720,-40.4,77.44
48740,-40.4,77.44
48740,-40.57,79.59
48760,-40.57,79.59
48760,-41.62,61.48
48780,-41.62,61.48
48780,-40.68,77.58
48800,-40.68,77.58
48800,-41.44,70.52
48820,-41.44,70.52
48820,-40.99,55.69
48840,-40.99,55.69
48840,-39.54,54.87
48860,-39.54,54.87
48860,-39.92,48.33
48880,-39.92,48.33
48880,-40.05,50.84
48900,-40.05,50.84
48900,-39.92,52.28
48920,-39.92,52.28
48920,-39.6,52.44
48940,-39.6,52.44
48940,-39.06,37.47
48960,-39.06,37.47
48960,-39.74,40.37
48980,-39.74,40.37
48980,-39.66,47.08
49000,-39.66,47.08
49000,-39.19,40.68
49020,-39.19,40.68
49020,-40.25,51.2
49040,-40.25,51.2
49040,-40.31,65.62
49060,-40.31,65.62
49060,-41.91,99.68
49080,-41.91,99.68
49080,-41.97,85.02
49100,-41.97,85.02
49100,-42.21,89.72
49120,-42.21,89.72
49120,-40.65,40.82
49140,-40.65,40.82
49140,-39.61,52.75
49160,-39.61,52.75
49160,-39.94,44.27
49180,-39.94,44.27
49180,-39.18,47.14
49200,-39.18,47.14
49200,-39.01,39.54
49220,-39.01,39.54
49220,-39.38,37.44
49240,-39.38,37.44
49240,-38.41,33.52
49260,-38.41,33.52
49260,-40.43,53.22
49280,-40.43,53.22
49280,-41.19,107.65
49300,-41.19,107.65
49300,-41.92,154.02
49320,-41.92,154.02
49320,-40.94,136.53
49340,-40.94,136.53
49340,-42.38,165.2
49360,-42.38,165.2
49360,-41.99,167.45
49380,-41.99,167.45
49380,-42.45,204.71
49400,-42.45,204.71
49400,-42.67,160.42
49420,-42.67,160.42
49420,-41.75,204.31
49440,-41.75,204.31
49440,-42.03,241.51
49460,-42.03,241.51
49460,-41.52,279.41
49480,-41.52,279.41
49480,-41.13,164.09
49500,-41.13,164.09
49500,-41.51,127.38
49520,-41.51,127.38
49520,-41.24,121.26
49540,-41.24,121.26
49540,-40.7,106.9
49560,-40.7,106.9
49560,-41.78,116.27
49580,-41.78,116.27
49580,-41.1,111.31
49600,-41.1,111.31
49600,-40.94,81.43
49620,-40.94,81.43
49620,-39.93,85.55
49640,-39.93,85.55
49640,-40.7,69.75
49660,-40.7,69.75
49660,-39.94,62.29
49680,-39.94,62.29
49680,-40.8,61.79
49700,-40.8,61.79
49700,-40.3,74.27
49720,-40.3,74.27
49720,-40.07,67.77
49740,-40.07,67.77
49740,-40.6,54.96
49760,-40.6,54.96
49760,-40.9,62
49780,-40.9,62
49780,-40.04,53.66
49800,-40.04,53.66
49800,-40.84,52.55
49820,-40.84,52.55
49820,-40.53,56.32
49840,-40.53,56.32
49840,-40.32,50.44
49860,-40.32,50.44
49860,-40.27,50.77
49880,-40.27,50.77
49880,-41.31,75.95
49900,-41.31,75.95
49900,-40.92,60.96
49920,-40.92,60.96
49920,-41.14,76.81
49940,-41.14,76.81
49940,-40.41,83.2
49960,-40.41,83.2
49960,-41.13,66.36
49980,-41.13,66.36
49980,-40.84,102.92
50000,-40.84,102.92
50000,-39.81,76.4
50020,-39.81,76.4
50020,-39.06,58.88
50040,-39.06,58.88
50040,-41.17,62.66
50060,-41.17,62.66
50060,-39.59,56.77
50080,-39.59,56.77
50080,-40.68,61.65
50100,-40.68,61.65
50100,-41.09,64.71
50120,-41.09,64.71
50120,-41.47,69.37
50140,-41.47,69.37
50140,-39.96,56.62
50160,-39.96,56.62
50160,-40.59,57.85
50180,-40.59,57.85
50180,-40.77,59.13
50200,-40.77,59.13
50200,-40.33,50.9
50220,-40.33,50.9
50220,-40.25,48.48
50240,-40.25,48.48
50240,-40.17,50.37
50260,-40.17,50.37
50260,-41.2,52.62
50280,-41.2,52.62
50280,-41.43,55.88
50300,-41.43,55.88
50300,-39.98,65.87
50320,-39.98,65.87
50320,-41.39,59.83
50340,-41.39,59.83
50340,-40.95,59.05
50360,-40.95,59.05
50360,-40.19,56.83
50380,-40.19,56.83
50380,-40.22,62.51
50400,-40.22,62.51
50400,-40.4,70.96
50420,-40.4,70.96
50420,-40.65,85.66
50440,-40.65,85.66
50440,-40.24,45.44
50460,-40.24,45.44
50460,-41.38,56.59
50480,-41.38,56.59
50480,-39.87,56.62
50500,-39.87,56.62
50500,-38.81,57.41
50520,-38.81,57.41
50520,-40.7,61.46
50540,-40.7,61.46
50540,-40.37,51.78
50560,-40.37,51.78
50560,-40.68,51.46
50580,-40.68,51.46
50580,-41.09,61.66
50600,-41.09,61.66
50600,-40.35,45.6
50620,-40.35,45.6
50620,-40.5,54.57
50640,-40.5,54.57
50640,-39.92,44.4
50660,-39.92,44.4
50660,-39.22,42.42
50680,-39.22,42.42
50680,-40.86,45.11
50700,-40.86,45.11
50700,-40.2,55.41
50720,-40.2,55.41
50720,-40.23,56.77
50740,-40.23,56.77
50740,-40.73,48.11
50760,-40.73,48.11
50760,-39.99,47.96
50780,-39.99,47.96
50780,-40.68,58.66
50800,-40.68,58.66
50800,-40.21,53.12
50820,-40.21,53.12
50820,-41.12,48.12
50840,-41.12,48.12
50840,-40.64,49.48
50860,-40.64,49.48
50860,-39.87,55.58
50880,-39.87,55.58
50880,-40.34,61.69
50900,-40.34,61.69
50900,-39.7,49.33
50920,-39.7,49.33
50920,-40.39,42.11
50940,-40.39,42.11
50940,-41.87,50.41
50960,-41.87,50.41
50960,-40.62,45.61
50980,-40.62,45.61
50980,-39.65,55.16
51000,-39.65,55.16
51000,-41.01,63.22
51020,-41.01,63.22
51020,-39.96,51.5
51040,-39.96,51.5
51040,-39.87,53.8
51060,-39.87,53.8
51060,-40.24,52.76
51080,-40.24,52.76
51080,-40.03,54.14
51100,-40.03,54.14
51100,-41.29,67.02
51120,-41.29,67.02
51120,-40.88,55.18
51140,-40.88,55.18
51140,-40.19,50.31
51160,-40.19,50.31
51160,-41.3,59.66
51180,-41.3,59.66
51180,-40.02,61.04
51200,-40.02,61.04
51200,-39.82,48.28
51220,-39.82,48.28
51220,-41.12,49.1
51240,-41.12,49.1
51240,-40.32,54.77
51260,-40.32,54.77
51260,-41.07,78.73
51280,-41.07,78.73
51280,-41.28,68.05
51300,-41.28,68.05
51300,-40.56,49.16
51320,-40.56,49.16
51320,-39.83,51.67
51340,-39.83,51.67
51340,-39.41,41.64
51360,-39.41,41.64
51360,-40.77,42.39
51380,-40.77,42.39
51380,-39.71,55.05
51400,-39.71,55.05
51400,-40.24,40.87
51420,-40.24,40.87
51420,-39.78,41.23
51440,-39.78,41.23
51440,-39.91,49
51460,-39.91,49
51460,-40.25,53.69
51480,-40.25,53.69
51480,-40.87,58.78
51500,-40.87,58.78
51500,-41.87,60.59
51520,-41.87,60.59
51520,-40.51,47.17
51540,-40.51,47.17
51540,-40.62,56.67
51560,-40.62,56.67
51560,-41.42,55.98
51580,-41.42,55.98
51580,-41.74,54.18
51600,-41.74,54.18
51600,-40.3,49.71
51620,-40.3,49.71
51620,-41.8,54.2
51640,-41.8,54.2
51640,-40.17,52.48
51660,-40.17,52.48
51660,-39.46,45.18
51680,-39.46,45.18
51680,-38.91,39.99
51700,-38.91,39.99
51700,-39.02,27.82
51720,-39.02,27.82
51720,-38.98,32.17
51740,-38.98,32.17
51740,-39.41,33.12
51760,-39.41,33.12
51760,-39.36,41.72
51780,-39.36,41.72
51780,-39.49,29.31
51800,-39.49,29.31
51800,-40.19,37.63
51820,-40.19,37.63
51820,-40.39,41.19
51840,-40.39,41.19
51840,-39.45,33.53
51860,-39.45,33.53
51860,-39.78,31.95
51880,-39.78,31.95
51880,-39.7,22.02
51900,-39.7,22.02
51900,-39.96,24.5
51920,-39.96,24.5
51920,-38.57,36.56
51940,-38.57,36.56
51940,-39.45,37.29
51960,-39.45,37.29
51960,-39.3,32.66
51980,-39.3,32.66
51980,-39.09,29.31
52000,-39.09,29.31
52000,-39.41,31.87
52020,-39.41,31.87
52020,-39.58,36.75
52040,-39.58,36.75
52040,-39.81,44.64
52060,-39.81,44.64
52060,-39.89,33.01
52080,-39.89,33.01
52080,-39.46,29.47
52100,-39.46,29.47
52100,-39.04,34.54
52120,-39.04,34.54
52120,-38.81,30.57
52140,-38.81,30.57
52140,-39.42,31.19
52160,-39.42,31.19
52160,-39.29,33.6
52180,-39.29,33.6
52180,-38.9,40.97
52200,-38.9,40.97
52200,-38.3,36.54
52220,-38.3,36.54
52220,-39,35.09
52240,-39,35.09
52240,-38.65,28.73
52260,-38.65,28.73
52260,-39.75,27.6
52280,-39.75,27.6
52280,-39.02,34.79
52300,-39.02,34.79
52300,-39.96,41.44
52320,-39.96,41.44
52320,-39.05,31.94
52340,-39.05,31.94
52340,-39.5,30.13
52360,-39.5,30.13
52360,-39.92,41.6
52380,-39.92,41.6
52380,-40.07,39.62
52400,-40.07,39.62
52400,-38.9,36.62
52420,-38.9,36.62
52420,-39.69,29.66
52440,-39.69,29.66
52440,-39.18,34.16
52460,-39.18,34.16
52460,-38.79,30.82
52480,-38.79,30.82
52480,-38.19,34.02
52500,-38.19,34.02
52500,-39.45,27.09
52520,-39.45,27.09
52520,-39.89,30.24
52540,-39.89,30.24
52540,-39.46,35.98
52560,-39.46,35.98
52560,-38.68,28.39
52580,-38.68,28.39
52580,-38.83,26.98
52600,-38.83,26.98
52600,-39.88,31.94
52620,-39.88,31.94
52620,-40.09,28.51
52640,-40.09,28.51
52640,-39.55,32.98
52660,-39.55,32.98
52660,-39.45,29.87
52680,-39.45,29.87
52680,-39.4,24.52
52700,-39.4,24.52
52700,-39.73,28.08
52720,-39.73,28.08
52720,-39.35,27.92
52740,-39.35,27.92
52740,-39.87,36.98
52760,-39.87,36.98
52760,-39.43,26.23
52780,-39.43,26.23
52780,-38.43,33.47
52800,-38.43,33.47
52800,-39.6,40.57
52820,-39.6,40.57
52820,-39.09,33.91
52840,-39.09,33.91
52840,-39.31,30.57
52860,-39.31,30.57
52860,-38.96,32.08
52880,-38.96,32.08
52880,-39.7,33.62
52900,-39.7,33.62
52900,-39.33,26.2
52920,-39.33,26.2
52920,-39.42,29.38
52940,-39.42,29.38
52940,-39.34,24.49
52960,-39.34,24.49
52960,-39.1,28.08
52980,-39.1,28.08
52980,-39.41,32.98
53000,-39.41,32.98
53000,-38.21,27.59
53020,-38.21,27.59
53020,-39.12,28.12
53040,-39.12,28.12
53040,-38.83,28.41
53060,-38.83,28.41
53060,-39.6,37.42
53080,-39.6,37.42
53080,-39.59,32.99
53100,-39.59,32.99
53100,-39.29,26.58
53120,-39.29,26.58
53120,-39.43,23.11
53140,-39.43,23.11
53140,-38.54,26.87
53160,-38.54,26.87
53160,-40.55,34.81
53180,-40.55,34.81
53180,-39.06,24.49
53200,-39.06,24.49
53200,-38.49,34.89
53220,-38.49,34.89
53220,-38.28,33.34
53240,-38.28,33.34
53240,-38.59,40.82
53260,-38.59,40.82
53260,-38.72,33.12
53280,-38.72,33.12
53280,-38.82,27.87
53300,-38.82,27.87
53300,-39.65,33.41
53320,-39.65,33.41
53320,-39.76,29.32
53340,-39.76,29.32
53340,-37.89,31.87
53360,-37.89,31.87
53360,-38.21,27.34
53380,-38.21,27.34
53380,-39.59,34.31
53400,-39.59,34.31
53400,-39.37,35.47
53420,-39.37,35.47
53420,-38.68,35.1
53440,-38.68,35.1
53440,-38.85,23.22
53460,-38.85,23.22
53460,-39.25,41.19
53480,-39.25,41.19
53480,-38.15,32.39
53500,-38.15,32.39
53500,-39.24,28.68
53520,-39.24,28.68
53520,-38.72,23.99
53540,-38.72,23.99
53540,-39.14,34.11
53560,-39.14,34.11
53560,-38.33,35.01
53580,-38.33,35.01
53580,-38.88,31.83
53600,-38.88,31.83
53600,-38.06,24.52
53620,-38.06,24.52
53620,-37.98,31.34
53640,-37.98,31.34
53640,-39.64,39.6
53660,-39.64,39.6
53660,-38.77,34.11
53680,-38.77,34.11
53680,-39.78,24.2
53700,-39.78,24.2
53700,-39.12,32.06
53720,-39.12,32.06
53720,-39.01,31.97
53740,-39.01,31.97
53740,-39.73,27.8
53760,-39.73,27.8
53760,-38.38,24.37
53780,-38.38,24.37
53780,-38.29,30.61
53800,-38.29,30.61
53800,-38.87,32.36
53820,-38.87,32.36
53820,-38.26,35.34
53840,-38.26,35.34
53840,-38.31,26.43
53860,-38.31,26.43
53860,-37.7,28.21
53880,-37.7,28.21
53880,-37.51,23.27
53900,-37.51,23.27
53900,-38.21,31.86
53920,-38.21,31.86
53920,-38.79,28.59
53940,-38.79,28.59
53940,-38.85,45.11
53960,-38.85,45.11
53960,-41.19,57.99
53980,-41.19,57.99
53980,-41.35,79.25
54000,-41.35,79.25
54000,-41.61,77.17
54020,-41.61,77.17
54020,-39.31,40.77
54040,-39.31,40.77
54040,-38.65,33.32
54060,-38.65,33.32
54060,-38.44,30.43
54080,-38.44,30.43
54080,-38.94,31.58
54100,-38.94,31.58
54100,-38.62,38.58
54120,-38.62,38.58
54120,-39.14,39.26
54140,-39.14,39.26
54140,-39.18,43.4
54160,-39.18,43.4
54160,-39.6,61.21
54180,-39.6,61.21
54180,-37.77,29.67
54200,-37.77,29.67
54200,-39.97,46.93
54220,-39.97,46.93
54220,-43.61,161.88
54240,-43.61,161.88
54240,-41.94,188.75
54260,-41.94,188.75
54260,-42.59,185.93
54280,-42.59,185.93
54280,-42.82,154.7
54300,-42.82,154.7
54300,-43.08,206.74
54320,-43.08,206.74
54320,-41.81,249.5
54340,-41.81,249.5
54340,-42.99,195.9
54360,-42.99,195.9
54360,-42.09,195.5
54380,-42.09,195.5
54380,-43,221.4
54400,-43,221.4
54400,-42.67,186.15
54420,-42.67,186.15
54420,-43.26,197.1
54440,-43.26,197.1
54440,-41.78,213.14
54460,-41.78,213.14
54460,-43.68,278.17
54480,-43.68,278.17
54480,-43.64,217.77
54500,-43.64,217.77
54500,-42.43,234.71
54520,-42.43,234.71
54520,-42.62,253.24
54540,-42.62,253.24
54540,-43.23,209.24
54560,-43.23,209.24
54560,-42.69,183.18
54580,-42.69,183.18
54580,-42.01,238.65
54600,-42.01,238.65
54600,-42.17,209.25
54620,-42.17,209.25
54620,-43.15,284.55
54640,-43.15,284.55
54640,-42.62,264.41
54660,-42.62,264.41
54660,-41.76,243.49
54680,-41.76,243.49
54680,-42.69,283.85
54700,-42.69,283.85
54700,-42.34,223.34
54720,-42.34,223.34
54720,-43.01,228.82
54740,-43.01,228.82
54740,-42.69,262.95
54760,-42.69,262.95
54760,-40.82,308.94
54780,-40.82,308.94
54780,-41.06,202.39
54800,-41.06,202.39
54800,-43.42,219.46
54820,-43.42,219.46
54820,-40.95,148.74
54840,-40.95,148.74
54840,-42.64,122.7
54860,-42.64,122.7
54860,-41.01,126.87
54880,-41.01,126.87
54880,-41.14,97.42
54900,-41.14,97.42
54900,-39.07,53.79
54920,-39.07,53.79
54920,-37.65,37.22
54940,-37.65,37.22
54940,-37.08,31.95
54960,-37.08,31.95
54960,-38.86,34.04
54980,-38.86,34.04
54980,-40.24,52.84
55000,-40.24,52.84
55000,-43.13,127.77
55020,-43.13,127.77
55020,-42.29,160.23
55040,-42.29,160.23
55040,-42.99,200.17
55060,-42.99,200.17
55060,-42.86,222.42
55080,-42.86,222.42
55080,-42.46,149.97
55100,-42.46,149.97
55100,-44.02,204.94
55120,-44.02,204.94
55120,-41.1,190.64
55140,-41.1,190.64
55140,-41.81,245.15
55160,-41.81,245.15
55160,-43.61,265.42
55180,-43.61,265.42
55180,-42.12,334.25
55200,-42.12,334.25
55200,-42.75,244.84
55220,-42.75,244.84
55220,-43.58,245.57
55240,-43.58,245.57
55240,-42.05,245.88
55260,-42.05,245.88
55260,-43.98,239.15
55280,-43.98,239.15
55280,-43.42,224.47
55300,-43.42,224.47
55300,-42.57,262.43
55320,-42.57,262.43
55320,-40.95,192.7
55340,-40.95,192.7
55340,-41.55,207.66
55360,-41.55,207.66
55360,-41.27,183.78
55380,-41.27,183.78
55380,-41.3,337.37
55400,-41.3,337.37
55400,-42.1,99.87
55420,-42.1,99.87
55420,-39.68,52.11
55440,-39.68,52.11
55440,-37.81,39.49
55460,-37.81,39.49
55460,-39.34,44.11
55480,-39.34,44.11
55480,-39.2,45.47
55500,-39.2,45.47
55500,-39.55,46.08
55520,-39.55,46.08
55520,-38.67,37.93
55540,-38.67,37.93
55540,-39.96,49.75
55560,-39.96,49.75
55560,-38.98,62.78
55580,-38.98,62.78
55580,-40,46.05
55600,-40,46.05
55600,-39.56,41.16
55620,-39.56,41.16
55620,-39.5,40.43
55640,-39.5,40.43
55640,-39.36,37.58
55660,-39.36,37.58
55660,-39.3,44.36
55680,-39.3,44.36
55680,-38.21,31.42
55700,-38.21,31.42
55700,-39.07,41.14
55720,-39.07,41.14
55720,-38.97,43.78
55740,-38.97,43.78
55740,-39.78,53.46
55760,-39.78,53.46
55760,-39.86,139.52
55780,-39.86,139.52
55780,-41.11,130.38
55800,-41.11,130.38
55800,-41.97,170.11
55820,-41.97,170.11
55820,-44.05,232.28
55840,-44.05,232.28
55840,-43.91,321.99
55860,-43.91,321.99
55860,-40.64,272.74
55880,-40.64,272.74
55880,-43.12,322.39
55900,-43.12,322.39
55900,-43.59,285.51
55920,-43.59,285.51
55920,-43.54,213.22
55940,-43.54,213.22
55940,-42.49,236.75
55960,-42.49,236.75
55960,-42.05,242.24
55980,-42.05,242.24
55980,-44.25,270.68
56000,-44.25,270.68
56000,-42.34,248.09
56020,-42.34,248.09
56020,-42.23,309.59
56040,-42.23,309.59
56040,-42.97,282.24
56060,-42.97,282.24
56060,-43.21,226
56080,-43.21,226
56080,-42.25,195.49
56100,-42.25,195.49
56100,-41.86,283.58
56120,-41.86,283.58
56120,-41.46,297.39
56140,-41.46,297.39
56140,-41.99,258.61
56160,-41.99,258.61
56160,-43.07,339.2
56180,-43.07,339.2
56180,-43.27,321.23
56200,-43.27,321.23
56200,-42.32,242.29
56220,-42.32,242.29
56220,-41.83,362.69
56240,-41.83,362.69
56240,-40.97,239.78
56260,-40.97,239.78
56260,-43.51,315.4
56280,-43.51,315.4
56280,-42.84,302.67
56300,-42.84,302.67
56300,-41.9,286.14
56320,-41.9,286.14
56320,-41.7,252.16
56340,-41.7,252.16
56340,-42.35,280.25
56360,-42.35,280.25
56360,-43.52,217.01
56380,-43.52,217.01
56380,-41.84,211.12
56400,-41.84,211.12
56400,-41.52,218.54
56420,-41.52,218.54
56420,-42.1,246.47
56440,-42.1,246.47
56440,-42.34,227.16
56460,-42.34,227.16
56460,-41.27,150.73
56480,-41.27,150.73
56480,-41.06,120.66
56500,-41.06,120.66
56500,-41.36,62.61
56520,-41.36,62.61
56520,-40.79,79.11
56540,-40.79,79.11
56540,-41.5,89.88
56560,-41.5,89.88
56560,-41.27,91.7
56580,-41.27,91.7
56580,-41.05,88.88
56600,-41.05,88.88
56600,-40.6,67.35
56620,-40.6,67.35
56620,-40.26,64.12
56640,-40.26,64.12
56640,-40.55,80.43
56660,-40.55,80.43
56660,-40.82,68.02
56680,-40.82,68.02
56680,-39.76,59.75
56700,-39.76,59.75
56700,-39.54,55.95
56720,-39.54,55.95
56720,-40.32,49.06
56740,-40.32,49.06
56740,-40,59.28
56760,-40,59.28
56760,-40.22,51.08
56780,-40.22,51.08
56780,-40.49,58.63
56800,-40.49,58.63
56800,-39.29,59.24
56820,-39.29,59.24
56820,-40.34,45.78
56840,-40.34,45.78
56840,-41.05,64.57
56860,-41.05,64.57
56860,-41.41,67.26
56880,-41.41,67.26
56880,-40.03,69.92
56900,-40.03,69.92
56900,-40.16,51
56920,-40.16,51
56920,-40.1,62.55
56940,-40.1,62.55
56940,-40.57,51.19
56960,-40.57,51.19
56960,-41.01,69.47
56980,-41.01,69.47
56980,-40.61,70.8
57000,-40.61,70.8
57000,-39.38,52.79
57020,-39.38,52.79
57020,-40.95,68.9
57040,-40.95,68.9
57040,-41.48,74.96
57060,-41.48,74.96
57060,-41.67,67.5
57080,-41.67,67.5
57080,-40.14,61.04
57100,-40.14,61.04
57100,-40.84,57.78
57120,-40.84,57.78
57120,-40.48,50.41
57140,-40.48,50.41
57140,-40.79,41.48
57160,-40.79,41.48
57160,-40.67,65.44
57180,-40.67,65.44
57180,-39.52,44.28
57200,-39.52,44.28
57200,-40.79,60.64
57220,-40.79,60.64
57220,-40.53,77.01
57240,-40.53,77.01
57240,-40.42,59.4
57260,-40.42,59.4
57260,-40.64,56.9
57280,-40.64,56.9
57280,-40.69,52.85
57300,-40.69,52.85
57300,-40,53.43
57320,-40,53.43
57320,-39.91,54.5
57340,-39.91,54.5
57340,-39.32,48.54
57360,-39.32,48.54
57360,-39.7,57.67
57380,-39.7,57.67
57380,-39.72,53.73
57400,-39.72,53.73
57400,-40.47,52.21
57420,-40.47,52.21
57420,-39.37,44.56
57440,-39.37,44.56
57440,-39.62,49.94
57460,-39.62,49.94
57460,-39.23,54.08
57480,-39.23,54.08
57480,-40.64,56.92
57500,-40.64,56.92
57500,-39.18,54.64
57520,-39.18,54.64
57520,-39.04,57.47
57540,-39.04,57.47
57540,-39.48,57.95
57560,-39.48,57.95
57560,-40.01,58.16
57580,-40.01,58.16
57580,-38.15,45.35
57600,-38.15,45.35
57600,-39.16,61.09
57620,-39.16,61.09
57620,-39.65,54.72
57640,-39.65,54.72
57640,-38.46,48.84
57660,-38.46,48.84
57660,-40.59,45.52
57680,-40.59,45.52
57680,-39.21,38.66
57700,-39.21,38.66
57700,-39.59,51.43
57720,-39.59,51.43
57720,-39.51,52.48
57740,-39.51,52.48
57740,-39.09,48.27
57760,-39.09,48.27
57760,-38.8,44.78
57780,-38.8,44.78
